|Fort Lauderdale,,0.0
Sun Tower by Pelican Beach Resort|Fort Lauderdale,The Westin Beach Resort Fort Lauderdale,0.678571428571
now Sunrise Beach Inn not yet reported|Fort Lauderdale,Sunrise Beach Inn Fort Lauderdale,0.618181818182
Monte Carlo Resort Motel|Fort Lauderdale,The Lorelei Motel Fort Lauderdale,0.634146341463
Crowne Plaza Hollywood Beach Sian Resort|Fort Lauderdale,Crowne Plaza Hotel Cruise Port Fort Lauderdale,0.615384615385
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
The Diplomat Country Club and Spa|Fort Lauderdale,The Grand Resort & Spa Fort Lauderdale,0.509803921569
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
Westin Diplomat|Fort Lauderdale,Westin Hotel Fort Lauderdale,0.571428571429
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
Sheraton Fort Lauderdale Airport Hotel|Fort Lauderdale,Sheraton Beach Hotel Fort Lauderdale,0.645161290323
Wyndham Ft Lauderdale Hotel|Fort Lauderdale,Windamar Beach Club Hotel Fort Lauderdale,0.45
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
Springhill Suites|Fort Lauderdale,Summerland Suites Fort Lauderdale,0.588235294118
Quality Inn and Suites Hollywood Blvd|Fort Lauderdale,La Quinta Inn & Suites Cypress Creek Fort Lauderdale,0.521739130435
Ramada Airport|Fort Lauderdale,Ramada Inn Airport Cruise Port Fort Lauderdale,0.636363636364
Ramada Plaza Downtown Hollywood|Fort Lauderdale,Ramada Plaza Hotel Fort Lauderdale,0.558139534884
Rodeway Inn|Fort Lauderdale,Granada Inn Fort Lauderdale,0.636363636364
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
Hilton Fort Lauderdale Marina Hilton Ft Lauderdale Grande|Fort Lauderdale,Hilton Hotel Marina Fort Lauderdale,0.5
Renaissance|Fort Lauderdale,Renaissance Hotel Port Everglades Fort Lauderdale,0.564102564103
Key amenity to look for Red S for suite icon in the amenities list|Fort Lauderdale,Rodeway Inn & Suites Airport Cruise Port Fort Lauderdale,0.377358490566
Riverside Hotel previous|Fort Lauderdale,Riverside Hotel Fort Lauderdale,0.642857142857
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
Amerisuites|Fort Lauderdale,Summerland Suites Fort Lauderdale,0.642857142857
Days Inn Suites|Fort Lauderdale,Comfort Inn & Suites Fort Lauderdale,0.628571428571
previously|Fort Lauderdale,Seville Hotel Fort Lauderdale,0.470588235294
El Palacio Sports Hotel and Conference Center|Fort Lauderdale,Hampton Inn City Center Fort Lauderdale,0.474576271186
Wingate by Wyndham|Fort Lauderdale,Gallery One Hotel Fort Lauderdale,0.413793103448
Wyndham PalmAire|Fort Lauderdale,Royal Palms Resort Fort Lauderdale,0.529411764706
Homestead Tamarac|Fort Lauderdale,Extended StayAmerica Hotel Marina Fort Lauderdale,0.488888888889
Hyatt Regency Bonaventure|Fort Lauderdale,Hyatt Regency Pier Sixty-Six Resort Fort Lauderdale,0.6
Crowne Plaza|Fort Lauderdale,Crowne Plaza Hotel Cruise Port Fort Lauderdale,0.648648648649
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
Sheraton Suites Plantation|Fort Lauderdale,Sheraton Suites Cypress Creek Fort Lauderdale,0.618181818182
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
previously|Fort Lauderdale,Seville Hotel Fort Lauderdale,0.470588235294
OR|Fort Lauderdale,Fort Lauderdale Beach Resort,0.285714285714
REVIEW|Fort Lauderdale,Seville Hotel Fort Lauderdale,0.615384615385
Vacation Village at Weston and Bonaventure|Fort Lauderdale,Vistamar Villa Motel Fort Lauderdale,0.448275862069
La Quinta Plantation|Fort Lauderdale,La Quinta Inn Northeast Fort Lauderdale,0.651162790698
Best Western Plantation Sawgrass|Fort Lauderdale,Best Western Oakland Park Inn Fort Lauderdale,0.622950819672
REVIEW|Fort Lauderdale,Seville Hotel Fort Lauderdale,0.615384615385
Hawthorn Suites|Dayton,Hampton Inn & Suites Dayton,0.685714285714
Ramada|Dayton,Ramada Plaza Hotel Dayton,0.666666666667
Howard Johnson|Dayton,Rodeway Inn Daytona Beach,0.48
Hawthorn Suites|Dayton,Hampton Inn & Suites Dayton,0.685714285714
Holiday Inn Dayton Mall|Dayton,Holiday Inn Hotel & Suites Daytona Beach,0.684210526316
La Quinta|Baton Rouge,La Quinta Inn University Baton Rouge,0.545454545455
Billings Hotel and Convention Center|Billings,Country Inn & Suites Billings,0.473684210526
Amenities Smoke Free Rooms|Billings,Quality Inn Homestead Park Billings,0.384615384615
Gateway Hotel and Conference Center|Ames,Grandstay Residential Suites Ames,0.444444444444
Iowa House|Ames,Econo Lodge Ames,0.380952380952
REVIEW|Tinley Park - Matteson,The Presidential Inn Matteson,0.307692307692
Extended Stay Deluxe|Little Rock,Extended Stay America Hotel West Little Rock,0.68085106383
Westin Airport|Detroit,Westin Hotel Metropolitan Airport Detroit,0.666666666667
Hilton Suites Detroit Metro Airport|Detroit,Westin Hotel Metropolitan Airport Detroit,0.607142857143
OR|Detroit,MotorCity Hotel Detroit,0.363636363636
Marriott Romulus|Detroit,Marriott Hotel Renaissance Center Detroit,0.5
Lexington Hotel|Detroit,Greektown Hotel Detroit,0.444444444444
Ramada|Detroit,MGM Grand Hotel Detroit,0.4
Holiday Inn Central Campus|Detroit,Holiday Inn Detroit Lakes,0.594594594595
Hampton Inn North Green Road|Detroit,Hilton Garden Inn Downtown Detroit,0.444444444444
Holiday Inn near the University of Michigan|Detroit,Holiday Inn Express Hotel & Suites Downtown Detroit,0.567901234568
Kensington Court ZONE ANN ARBOR WEST|Detroit,Residence Inn Dearborn Detroit,0.51724137931
OR|Detroit,MotorCity Hotel Detroit,0.363636363636
Best Western|Detroit,Best Western Plus Holland House Detroit Lakes,0.558139534884
Briarwood Circle ZONE ANN ARBOR WEST|Detroit,Residence Inn Dearborn Detroit,0.51724137931
Crowne Plaza Auburn Hills|Detroit,Crowne Plaza Hotel Detroit,0.648648648649
Hyatt Place|Detroit,Omni Hotel River Place Detroit,0.428571428571
Wingate by Wyndham|Detroit,Westin Book Cadillac Hotel Detroit,0.421052631579
Best Western Palace Inn|Detroit,Best Western Plus Holland House Detroit Lakes,0.62962962963
Extended Stay Deluxe|Detroit,Atheneum Suite Detroit,0.470588235294
Extended StayAmerica Doris Drive|Detroit,Westin Hotel Metropolitan Airport Detroit,0.4
Homestead Suites Auburn Hills|Detroit,Doubletree Guest Suites Fort Shelby Detroit,0.5
Townsend Hotel|Detroit,Corktown Inn Detroit,0.5
Embassy Suites|Detroit,Atheneum Suite Detroit,0.571428571429
Radisson Kingsley|Detroit,Hotel Saint Regis Detroit,0.428571428571
Best Western Madison Inn unsure if|Detroit,Best Western Plus Holland House Detroit Lakes,0.615384615385
Hampton Inn|Detroit,Corktown Inn Detroit,0.608695652174
OR|Detroit,MotorCity Hotel Detroit,0.363636363636
Homewood Suites BirminghamTroy|Detroit,Holiday Inn Express Hotel & Suites Downtown Detroit,0.411764705882
Hilton Northfield|Detroit,Viking Motel Detroit,0.48275862069
Best Western Greenfield Inn|Detroit,Best Western Plus Holland House Detroit Lakes,0.551724137931
Doubletree|Detroit,Doubletree Hotel Dearborn Detroit,0.666666666667
OR|Detroit,MotorCity Hotel Detroit,0.363636363636
OR|Detroit,MotorCity Hotel Detroit,0.363636363636
OR|Detroit,MotorCity Hotel Detroit,0.363636363636
Riverside Hotel|Detroit,Omni Hotel River Place Detroit,0.461538461538
Holiday Inn Hotel and Suites Farmington HillsNovi|Detroit,Holiday Inn Express Hotel & Suites Downtown Detroit,0.615384615385
REVIEW|Detroit,Greektown Hotel Detroit,0.533333333333
Sheraton|Detroit,Shorecrest Motor Inn Detroit,0.5
Doubletree|Detroit,Doubletree Hotel Dearborn Detroit,0.666666666667
OR|Detroit,MotorCity Hotel Detroit,0.363636363636
Amerisuites Livonia|Detroit,Americas Best Value Inn & Suites Detroit Lakes,0.509803921569
Best Western|Detroit,Best Western Plus Holland House Detroit Lakes,0.558139534884
Crossland Studios|Detroit,Hotel Saint Regis Detroit,0.428571428571
Customer Favorite|Detroit,Westin Hotel Metropolitan Airport Detroit,0.444444444444
OR|Detroit,MotorCity Hotel Detroit,0.363636363636
Embassy Suites Southfield|Detroit,Doubletree Guest Suites Fort Shelby Detroit,0.5
Hilton Inn Southfield|Detroit,A Victory Inn & Suites Detroit,0.558139534884
REVIEW|Detroit,Greektown Hotel Detroit,0.533333333333
Amenities Restaurant  Pool  Fitness  HiSpeed Internet  Business|Detroit,Americas Best Value Inn & Suites Detroit Lakes,0.463157894737
Extended StayAmerica|Detroit,Atheneum Suite Detroit,0.470588235294
Homestead Studio Suites|Detroit,Americas Best Value Inn & Suites Detroit Lakes,0.545454545455
OR|Detroit,MotorCity Hotel Detroit,0.363636363636
OR|Detroit,MotorCity Hotel Detroit,0.363636363636
La Quinta Inn|Detroit,Country Inn Detroit Lakes,0.583333333333
TownePlace Suites Sterling Heights|Detroit,Doubletree Guest Suites Fort Shelby Detroit,0.434782608696
Westin Providence|Providence - Newport,Westin Hotel Providence,0.521739130435
OR|Providence - Newport,Biltmore Hotel Providence,0.4
Holiday Inn Downtown|Providence - Newport,Holiday Inn Hotel & Suites Newport News,0.634146341463
Providence Biltmore|Providence - Newport,Providence Inn Bed and Breakfast,0.595744680851
OR|Providence - Newport,Biltmore Hotel Providence,0.4
The Viking  A Noble House Hotel|Providence - Newport,Sarah Kendall House Newport,0.545454545455
Bay Voyage Resort|Providence - Newport,Newport Onshore Resort,0.58064516129
REVIEW|Providence - Newport,Seaview Inn Newport,0.588235294118
Inn on the Harbor Resort|Providence - Newport,Newport Onshore Resort,0.631578947368
Newport Whirlpool and Spa Suites|Providence - Newport,Point Plaza Suites Newport News,0.608695652174
Hyatt Regency|Princeton - Lawrenceville,Hyatt Regency Hotel Princeton (New Jersey),0.634146341463
Courtyard Princeton|Princeton - Lawrenceville,Howard Johnson Princeton Hotel Lawrenceville (New Jersey),0.651162790698
soon to be a Doubletree likely back to|Princeton - Lawrenceville,Doubletree Hotel Princeton (New Jersey),0.412698412698
|Princeton - Lawrenceville,,0.0
Lakeside Conference Center now|Princeton - Lawrenceville,Residence Inn Carnegie Center Princeton (New Jersey),0.547945205479
Staybridge Suites|Princeton - Lawrenceville,AmericInn Lodge & Suites Princeton (Minnesota),0.634146341463
OR|Princeton - Lawrenceville,Comfort Inn Princeton (West Virginia),0.307692307692
Wyndham Princeton Forrestal Hotel|Princeton - Lawrenceville,Days Inn Princeton,0.533333333333
Super|Lewiston,Super 8 Motel Lewiston,0.555555555556
REVIEW|Austin,Renaissance Hotel Austin,0.470588235294
OR|Austin,Doubletree Hotel Austin,0.333333333333
OR|Austin,Doubletree Hotel Austin,0.333333333333
Customer Favorite|Austin,Courtyard Hotel Airport Austin,0.514285714286
ATampT Hotel and Conference Center|Austin,Hyatt Place Hotel North Central Austin,0.509803921569
Customer Favorite|Austin,Courtyard Hotel Airport Austin,0.514285714286
Customer Favorite|Austin,Courtyard Hotel Airport Austin,0.514285714286
now the Hiton Garden Inn listed below|Austin,Hilton Garden Inn Downtown Austin,0.634920634921
OR|Austin,Doubletree Hotel Austin,0.333333333333
OR|Austin,Doubletree Hotel Austin,0.333333333333
Radisson|Austin,Renaissance Hotel Austin,0.631578947368
OR|Austin,Doubletree Hotel Austin,0.333333333333
OR|Austin,Doubletree Hotel Austin,0.333333333333
OR|Austin,Doubletree Hotel Austin,0.333333333333
Park Plaza Austin|Austin,Crowne Plaza Hotel Austin,0.636363636364
REVIEW|Austin,Renaissance Hotel Austin,0.470588235294
Customer Favorite|Austin,Courtyard Hotel Airport Austin,0.514285714286
Hawthorn Suites CLOSED DUE TO STRUCTURE DAMAGE unknown reopen date|Austin,Hawthorn Suites Central Austin,0.47191011236
OR|Austin,Doubletree Hotel Austin,0.333333333333
OR|Austin,Doubletree Hotel Austin,0.333333333333
Extended Stay Deluxe|Greensboro,Extended Stay Deluxe Hotel Greensboro (North Carolina),0.677966101695
Clarion Greensboro|Greensboro,Comfort Inn Greensboro,0.444444444444
Hyatt Place|Greensboro,Hyatt Place Hotel Greensboro (North Carolina),0.536585365854
OR|Greensboro,Doubletree Hotel Greensboro,0.333333333333
Red Lion|Helena,Red Lion Colonial Hotel Helena,0.64
Marriott Key Largo|Florida Keys,Bay Point Marriott Golf Resort Panama City (Florida),0.5
Sheraton Key Largo Beach Resort|Florida Keys,Sterling Beach Resort Panama City (Florida),0.692307692308
Key Largo at Manatee|Florida Keys,The Palms Island Resort and Marina Sanford (Florida),0.44
OR|Florida Keys,Courtyard Hotel Panama City (Florida),0.363636363636
Ocean Pointe Suites Condos|Florida Keys,Hampton Inn & Suites North Stuart (Florida),0.576923076923
OR|Florida Keys,Courtyard Hotel Panama City (Florida),0.363636363636
Resort Wyndham Beach Resort|Florida Keys,Sterling Beach Resort Panama City (Florida),0.666666666667
Casa Marina Resort|Florida Keys,Palm Manor Resort Englewood (Florida),0.685714285714
OR|Florida Keys,Courtyard Hotel Panama City (Florida),0.363636363636
Hyatt Regency|Florida Keys,Hyatt Regency Hotel Bonaventure Weston (Florida),0.666666666667
Ocean Key Resort|Florida Keys,Omphoy Ocean Resort Palm Beach (Florida),0.685714285714
The Reach Resort Waldorf Collection|Florida Keys,Palm Beach Resort (Florida),0.548387096774
Inn at Key West|Florida Keys,Inn at the Beach Resort Venice (Florida),0.631578947368
Marriott Beachside Resort and Conference Center|Florida Keys,Comfort Inn & Conference Center Panama City (Florida),0.648648648649
Sheraton Suites|Florida Keys,Hampton Inn & Suites Wellington (Florida),0.685714285714
OR|Florida Keys,Courtyard Hotel Panama City (Florida),0.363636363636
La Concha Crowne Plaza|Florida Keys,Crowne Plaza Hotel Oceanfront Melbourne (Florida),0.521739130435
Radisson Hotel Key West|Florida Keys,Radisson Suite Hotel Oceanfront Melbourne (Florida),0.590909090909
OR|Lancaster,Courtyard Hotel Lancaster (Pennsylvania),0.363636363636
Olde Amish Inn|Lancaster,Rodeway Inn Lancaster (Pennsylvania),0.64
Weathervane Motor Inn|Lancaster,Cabot Motor Inn Lancaster (New Hampshire),0.666666666667
Clarion Inn Historic Strasburg Inn|Lancaster,Spanish Trails Inn Lancaster (Texas),0.5
Days Inn Orange City|Orange City - Deltona,Days Inn Orange City,0.571428571429
Sienna Hotel|Raleigh - Durham,Days Inn Durham (North Carolina),0.571428571429
Hilton|Raleigh - Durham,Hilton Hotel North Raleigh,0.631578947368
Hotel Indigo DurhamRTP|Raleigh - Durham,Hotel Indigo Research Triangle Park Durham (North Carolina),0.533333333333
OR|Raleigh - Durham,Courtyard Hotel Durham (North Carolina),0.363636363636
Hilton|Raleigh - Durham,Hilton Hotel North Raleigh,0.631578947368
OR|Raleigh - Durham,Courtyard Hotel Durham (North Carolina),0.363636363636
OR|Raleigh - Durham,Courtyard Hotel Durham (North Carolina),0.363636363636
Wingate by Wyndham|Raleigh - Durham,Wingate Inn Raleigh,0.620689655172
REVIEW|Raleigh - Durham,Residence Inn Durham (North Carolina),0.421052631579
La Quinta Aerial Center Parkway|Raleigh - Durham,La Quinta Inn & Suites Research Triangle Park Durham (North Carolina),0.552631578947
Homestead Hotel|Raleigh - Durham,Homestead Studio Suites Durham (North Carolina),0.5625
Super|Manhattan,Super 8 Motel Manhattan,0.555555555556
La Quinta|Springfield,La Quinta Inn East Springfield,0.666666666667
OR|Merrillville,Courtyard Hotel Merrillville,0.363636363636
OR|Merrillville,Courtyard Hotel Merrillville,0.363636363636
REVIEW|Merrillville,Residence Inn Merrillville,0.421052631579
Ramada|Merrillville,Courtyard Hotel Merrillville,0.4
Fairfax at Embassy Row|Dupont Circle - Embassy Row,Star of Texas Bed and Breakfast Brownwood,0.408163265306
REVIEW|Dupont Circle - Embassy Row,Lakeview Lodge Lake Arrowhead,0.5
Donovan House  a Thompson Hotel|Dupont Circle - Embassy Row,Red Roof Inn Atlanta South Morrow,0.392156862745
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
The Dupont Hotel|Dupont Circle - Embassy Row,Four Points Hotel Brown Deer,0.47619047619
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
Hotel Palomar brieft stint at|Dupont Circle - Embassy Row,Staybridge Suites Brownsville (Texas),0.448979591837
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
Omni Shoreham|Dupont Circle - Embassy Row,Econo Lodge Brownsville (Tennessee),0.416666666667
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
The Beacon|Dupont Circle - Embassy Row,Saddleback Inn Lake Arrowhead,0.416666666667
The Churchill|Dupont Circle - Embassy Row,Top of the World Hotel Barrow,0.413793103448
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
Embassy Suites|Dupont Circle - Embassy Row,TownePlace Suites Broken Arrow,0.58064516129
Hilton Embassy Row|Dupont Circle - Embassy Row,Christmas Tree Inn Mi-Wuk,0.444444444444
or|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
Customer Favorite|Dupont Circle - Embassy Row,Comfort Suites Morrow,0.58064516129
or|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
REVIEW|Dupont Circle - Embassy Row,Lakeview Lodge Lake Arrowhead,0.5
Westin City Center|Dupont Circle - Embassy Row,Best Western Executive Inn Rowland Heights,0.454545454545
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
Westin Embassy Row|Dupont Circle - Embassy Row,Best Western Caprock Inn Brownfield,0.428571428571
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
Rhode Island Avenue Northwest|Dupont Circle - Embassy Row,Residence Inn Brownsville (Texas),0.470588235294
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
Hotel Helix|Dupont Circle - Embassy Row,Hometown Inn Soddy-Daisy,0.352941176471
OR|Dupont Circle - Embassy Row,Lake Arrowhead Resort,0.5
